Tempo_ms;ADC_Bruto;Forca_kg
404592;2551;1,72
404593;2544;1,54
404594;2549;1,66
404595;2546;1,59
404596;2551;1,72
404597;2547;1,61
404598;2543;1,51
404599;2543;1,51
404600;2550;1,69
404601;2544;1,54
404602;2545;1,56
404603;2545;1,56
404604;2545;1,56
404605;2544;1,54
404606;2547;1,61
404607;2542;1,49
404608;2544;1,54
404609;2547;1,61
404610;2548;1,64
404611;2557;1,87
404612;2550;1,69
404613;2551;1,72
404614;2544;1,54
404615;2549;1,66
404616;2547;1,61
404617;2558;1,89
404618;2544;1,54
404619;2550;1,69
404620;2549;1,66
404621;2550;1,69
404622;2546;1,59
404623;2553;1,77
404624;2550;1,69
404625;2554;1,79
404626;2551;1,72
404627;2544;1,54
404628;2549;1,66
404629;2549;1,66
404630;2543;1,51
404631;2550;1,69
404632;2549;1,66
404633;2555;1,82
404634;2545;1,56
404635;2547;1,61
404636;2544;1,54
404637;2544;1,54
404638;2555;1,82
404639;2542;1,49
404640;2547;1,61
404641;2544;1,54
404642;2542;1,49
404643;2545;1,56
404644;2545;1,56
404645;2544;1,54
404646;2545;1,56
404647;2555;1,82
404648;2547;1,61
404649;2547;1,61
404650;2545;1,56
404651;2547;1,61
404652;2550;1,69
404653;2549;1,66
404654;2548;1,64
404655;2544;1,54
404656;2547;1,61
404657;2549;1,66
404658;2545;1,56
404659;2547;1,61
404660;2552;1,74
404661;2546;1,59
404662;2545;1,56
404663;2549;1,66
404664;2551;1,72
404665;2547;1,61
404666;2547;1,61
404667;2545;1,56
404668;2543;1,51
404669;2550;1,69
404670;2544;1,54
404671;2544;1,54
404672;2546;1,59
404673;2546;1,59
404674;2545;1,56
404675;2549;1,66
404676;2546;1,59
404677;2543;1,51
404678;2550;1,69
404679;2550;1,69
404680;2554;1,79
404681;2544;1,54
404682;2545;1,56
404683;2547;1,61
404684;2544;1,54
404685;2544;1,54
404686;2547;1,61
404687;2547;1,61
404688;2543;1,51
404689;2546;1,59
404690;2547;1,61
404691;2544;1,54
404692;2549;1,66
404693;2546;1,59
404694;2550;1,69
404695;2547;1,61
404696;2553;1,77
404697;2550;1,69
404698;2550;1,69
404699;2546;1,59
404700;2558;1,89
404701;2543;1,51
404702;2533;1,26
404703;2543;1,51
404704;2551;1,72
404705;2547;1,61
404706;2554;1,79
404707;2554;1,79
404708;2546;1,59
404709;2551;1,72
404710;2546;1,59
404711;2544;1,54
404712;2558;1,89
404713;2555;1,82
404714;2544;1,54
404715;2557;1,87
404716;2556;1,84
404717;2544;1,54
404718;2555;1,82
404719;2556;1,84
404720;2551;1,72
404721;2558;1,89
404722;2553;1,77
404723;2548;1,64
404724;2555;1,82
404725;2551;1,72
404726;2557;1,87
404727;2551;1,72
404728;2549;1,66
404729;2558;1,89
404730;2554;1,79
404731;2554;1,79
404732;2557;1,87
404733;2558;1,89
404734;2557;1,87
404735;2555;1,82
404736;2557;1,87
404737;2547;1,61
404738;2551;1,72
404739;2549;1,66
404740;2554;1,79
404741;2559;1,92
404742;2555;1,82
404743;2553;1,77
404744;2557;1,87
404745;2550;1,69
404746;2556;1,84
404747;2555;1,82
404748;2555;1,82
404749;2553;1,77
404750;2549;1,66
404751;2559;1,92
404752;2555;1,82
404753;2558;1,89
404754;2559;1,92
404755;2557;1,87
404756;2550;1,69
404757;2559;1,92
404758;2547;1,61
404759;2559;1,92
404760;2558;1,89
404761;2555;1,82
404762;2559;1,92
404763;2555;1,82
404764;2556;1,84
404765;2555;1,82
404766;2557;1,87
404767;2547;1,61
404768;2555;1,82
404769;2559;1,92
404770;2555;1,82
404771;2553;1,77
404772;2558;1,89
404773;2559;1,92
404774;2551;1,72
404775;2555;1,82
404776;2551;1,72
404777;2554;1,79
404778;2557;1,87
404779;2559;1,92
404780;2554;1,79
404781;2556;1,84
404782;2559;1,92
404783;2554;1,79
404784;2559;1,92
404785;2559;1,92
404786;2559;1,92
404787;2558;1,89
404788;2559;1,92
404789;2558;1,89
404790;2559;1,92
404791;2559;1,92
404792;2559;1,92
404793;2559;1,92
404794;2559;1,92
404795;2559;1,92
404796;2559;1,92
404797;2559;1,92
404798;2559;1,92
404799;2559;1,92
404800;2559;1,92
404801;2559;1,92
404802;2553;1,77
404803;2559;1,92
404804;2559;1,92
404805;2559;1,92
404806;2559;1,92
404807;2559;1,92
404808;2559;1,92
404809;2559;1,92
404810;2559;1,92
404811;2559;1,92
404812;2559;1,92
404813;2559;1,92
404814;2559;1,92
404815;2559;1,92
404816;2559;1,92
404817;2559;1,92
404818;2559;1,92
404819;2559;1,92
404820;2559;1,92
404821;2559;1,92
404822;2559;1,92
404823;2559;1,92
404824;2559;1,92
404825;2582;2,50
404826;2559;1,92
404827;2559;1,92
404828;2559;1,92
404829;2583;2,53
404830;2593;2,78
404831;2593;2,78
404832;2583;2,53
404833;2581;2,47
404834;2582;2,50
404835;2589;2,68
404836;2594;2,80
404837;2586;2,60
404838;2591;2,73
404839;2589;2,68
404840;2591;2,73
404841;2590;2,70
404842;2593;2,78
404843;2593;2,78
404844;2592;2,75
404845;2592;2,75
404846;2591;2,73
404847;2591;2,73
404848;2593;2,78
404849;2591;2,73
404850;2593;2,78
404851;2589;2,68
404852;2593;2,78
404853;2599;2,93
404854;2592;2,75
404855;2603;3,03
404856;2597;2,88
404857;2599;2,93
404858;2604;3,06
404859;2595;2,83
404860;2604;3,06
404861;2598;2,90
404862;2602;3,01
404863;2599;2,93
404864;2595;2,83
404865;2605;3,08
404866;2599;2,93
404867;2599;2,93
404868;2608;3,16
404869;2606;3,11
404870;2607;3,13
404871;2607;3,13
404872;2608;3,16
404873;2607;3,13
404874;2605;3,08
404875;2608;3,16
404876;2608;3,16
404877;2608;3,16
404878;2608;3,16
404879;2608;3,16
404880;2610;3,21
404881;2613;3,28
404882;2619;3,44
404883;2618;3,41
404884;2610;3,21
404885;2614;3,31
404886;2608;3,16
404887;2622;3,51
404888;2624;3,56
404889;2614;3,31
404890;2625;3,59
404891;2615;3,34
404892;2624;3,56
404893;2625;3,59
404894;2621;3,49
404895;2624;3,56
404896;2626;3,61
404897;2631;3,74
404898;2629;3,69
404899;2626;3,61
404900;2626;3,61
404901;2627;3,64
404902;2640;3,97
404903;2630;3,71
404904;2621;3,49
404905;2636;3,87
404906;2623;3,54
404907;2634;3,82
404908;2640;3,97
404909;2637;3,89
404910;2635;3,84
404911;2638;3,92
404912;2646;4,12
404913;2643;4,04
404914;2640;3,97
404915;2640;3,97
404916;2642;4,02
404917;2641;3,99
404918;2645;4,09
404919;2657;4,40
404920;2657;4,40
404921;2657;4,40
404922;2647;4,14
404923;2656;4,37
404924;2662;4,52
404925;2659;4,45
404926;2663;4,55
404927;2656;4,37
404928;2665;4,60
404929;2667;4,65
404930;2662;4,52
404931;2661;4,50
404932;2669;4,70
404933;2671;4,75
404934;2672;4,78
404935;2656;4,37
404936;2665;4,60
404937;2667;4,65
404938;2667;4,65
404939;2663;4,55
404940;2659;4,45
404941;2658;4,42
404942;2659;4,45
404943;2660;4,47
404944;2670;4,73
404945;2672;4,78
404946;2674;4,83
404947;2670;4,73
404948;2657;4,40
404949;2668;4,68
404950;2662;4,52
404951;2667;4,65
404952;2675;4,85
404953;2669;4,70
404954;2671;4,75
404955;2669;4,70
404956;2663;4,55
