Tempo_ms;ADC_Bruto;Forca_kg
151442;2599;2,93
151443;2559;1,92
151444;2599;2,93
151445;2595;2,83
151446;2582;2,50
151447;2586;2,60
151448;2586;2,60
151449;2591;2,73
151450;2606;3,11
151451;2594;2,80
151452;2591;2,73
151453;2583;2,53
151454;2591;2,73
151455;2593;2,78
151456;2608;3,16
151457;2559;1,92
151458;2589;2,68
151459;2585;2,58
151460;2591;2,73
151461;2559;1,92
151462;2591;2,73
151463;2580;2,45
151464;2594;2,80
151465;2559;1,92
151466;2591;2,73
151467;2595;2,83
151468;2595;2,83
151469;2586;2,60
151470;2592;2,75
151471;2594;2,80
151472;2592;2,75
151473;2586;2,60
151474;2599;2,93
151475;2583;2,53
151476;2591;2,73
151477;2598;2,90
151478;2593;2,78
151479;2608;3,16
151480;2590;2,70
151481;2581;2,47
151482;2603;3,03
151483;2586;2,60
151484;2591;2,73
151485;2606;3,11
151486;2619;3,44
151487;2582;2,50
151488;2602;3,01
151489;2559;1,92
151490;2559;1,92
151491;2593;2,78
151492;2594;2,80
151493;2610;3,21
151494;2602;3,01
151495;2608;3,16
151496;2590;2,70
151497;2607;3,13
151498;2608;3,16
151499;2587;2,63
151500;2597;2,88
151501;2589;2,68
151502;2595;2,83
151503;2599;2,93
151504;2608;3,16
151505;2559;1,92
151506;2591;2,73
151507;2559;1,92
151508;2595;2,83
151509;2608;3,16
151510;2587;2,63
151511;2583;2,53
151512;2559;1,92
151513;2559;1,92
151514;2589;2,68
151515;2583;2,53
151516;2594;2,80
151517;2604;3,06
151518;2585;2,58
151519;2599;2,93
151520;2596;2,85
151521;2599;2,93
151522;2615;3,34
151523;2596;2,85
151524;2588;2,65
151525;2583;2,53
151526;2587;2,63
151527;2591;2,73
151528;2559;1,92
151529;2599;2,93
151530;2586;2,60
151531;2559;1,92
151532;2598;2,90
151533;2621;3,49
151534;2559;1,92
151535;2587;2,63
151536;2601;2,98
151537;2587;2,63
151538;2559;1,92
151539;2610;3,21
151540;2605;3,08
151541;2590;2,70
151542;2592;2,75
151543;2594;2,80
151544;2559;1,92
151545;2583;2,53
151546;2609;3,18
151547;2598;2,90
151548;2603;3,03
151549;2591;2,73
151550;2586;2,60
151551;2559;1,92
151552;2595;2,83
151553;2559;1,92
151554;2590;2,70
151555;2586;2,60
151556;2608;3,16
151557;2603;3,03
151558;2602;3,01
151559;2608;3,16
151560;2559;1,92
151561;2609;3,18
151562;2593;2,78
151563;2606;3,11
151564;2601;2,98
151565;2559;1,92
151566;2591;2,73
151567;2583;2,53
151568;2606;3,11
151569;2559;1,92
151570;2582;2,50
151571;2605;3,08
151572;2582;2,50
151573;2559;1,92
151574;2607;3,13
151575;2613;3,28
151576;2590;2,70
151577;2605;3,08
151578;2589;2,68
151579;2608;3,16
151580;2559;1,92
151581;2585;2,58
151582;2592;2,75
151583;2591;2,73
151584;2559;1,92
151585;2559;1,92
151586;2589;2,68
151587;2559;1,92
151588;2584;2,55
151589;2607;3,13
151590;2589;2,68
151591;2559;1,92
151592;2605;3,08
151593;2587;2,63
151594;2559;1,92
151595;2604;3,06
151596;2585;2,58
151597;2606;3,11
151598;2584;2,55
151599;2602;3,01
151600;2587;2,63
151601;2559;1,92
151602;2590;2,70
151603;2599;2,93
151604;2583;2,53
151605;2586;2,60
151606;2559;1,92
151607;2590;2,70
151608;2595;2,83
151609;2597;2,88
151610;2599;2,93
151611;2583;2,53
151612;2599;2,93
151613;2589;2,68
151614;2559;1,92
151615;2598;2,90
151616;2608;3,16
151617;2583;2,53
151618;2598;2,90
151619;2589;2,68
151620;2613;3,28
151621;2559;1,92
151622;2592;2,75
151623;2593;2,78
151624;2590;2,70
151625;2601;2,98
151626;2589;2,68
151627;2597;2,88
151628;2559;1,92
151629;2602;3,01
151630;2591;2,73
151631;2591;2,73
151632;2602;3,01
151633;2582;2,50
151634;2559;1,92
151635;2559;1,92
151636;2599;2,93
151637;2605;3,08
151638;2559;1,92
151639;2588;2,65
151640;2594;2,80
151641;2586;2,60
151642;2608;3,16
151643;2584;2,55
151644;2587;2,63
151645;2587;2,63
151646;2594;2,80
151647;2587;2,63
151648;2606;3,11
151649;2559;1,92
151650;2602;3,01
151651;2559;1,92
151652;2608;3,16
151653;2599;2,93
151654;2596;2,85
151655;2583;2,53
151656;2582;2,50
151657;2603;3,03
151658;2594;2,80
151659;2582;2,50
151660;2603;3,03
151661;2593;2,78
151662;2591;2,73
151663;2593;2,78
151664;2593;2,78
151665;2595;2,83
151666;2599;2,93
151667;2605;3,08
151668;2595;2,83
151669;2583;2,53
151670;2597;2,88
151671;2586;2,60
151672;2590;2,70
151673;2602;3,01
151674;2593;2,78
151675;2585;2,58
151676;2559;1,92
151677;2585;2,58
151678;2605;3,08
151679;2581;2,47
151680;2591;2,73
151681;2582;2,50
151682;2597;2,88
151683;2585;2,58
151684;2599;2,93
151685;2559;1,92
151686;2559;1,92
151687;2559;1,92
151688;2590;2,70
151689;2592;2,75
151690;2595;2,83
151691;2559;1,92
151692;2589;2,68
151693;2592;2,75
151694;2581;2,47
151695;2601;2,98
151696;2583;2,53
151697;2594;2,80
151698;2599;2,93
151699;2611;3,23
151700;2559;1,92
151701;2587;2,63
151702;2559;1,92
151703;2559;1,92
151704;2583;2,53
151705;2582;2,50
151706;2589;2,68
151707;2593;2,78
151708;2603;3,03
151709;2559;1,92
151710;2594;2,80
151711;2590;2,70
151712;2587;2,63
151713;2592;2,75
151714;2607;3,13
151715;2593;2,78
151716;2603;3,03
151717;2586;2,60
151718;2583;2,53
151719;2608;3,16
151720;2593;2,78
151721;2559;1,92
151722;2602;3,01
151723;2583;2,53
151724;2593;2,78
151725;2614;3,31
151726;2581;2,47
151727;2596;2,85
151728;2599;2,93
151729;2594;2,80
151730;2594;2,80
151731;2583;2,53
151732;2559;1,92
151733;2604;3,06
151734;2583;2,53
151735;2598;2,90
151736;2607;3,13
151737;2602;3,01
151738;2596;2,85
151739;2601;2,98
151740;2559;1,92
151741;2588;2,65
151742;2597;2,88
151743;2583;2,53
151744;2605;3,08
151745;2605;3,08
151746;2610;3,21
151747;2595;2,83
151748;2605;3,08
151749;2583;2,53
151750;2594;2,80
151751;2600;2,96
151752;2591;2,73
151753;2592;2,75
151754;2597;2,88
151755;2559;1,92
151756;2599;2,93
151757;2559;1,92
151758;2559;1,92
151759;2559;1,92
151760;2559;1,92
151761;2589;2,68
151762;2595;2,83
151763;2559;1,92
151764;2581;2,47
151765;2559;1,92
151766;2597;2,88
151767;2598;2,90
151768;2582;2,50
151769;2588;2,65
151770;2592;2,75
151771;2559;1,92
151772;2599;2,93
151773;2582;2,50
151774;2605;3,08
151775;2597;2,88
151776;2559;1,92
151777;2608;3,16
151778;2590;2,70
151779;2581;2,47
151780;2559;1,92
151781;2559;1,92
151782;2559;1,92
151783;2592;2,75
151784;2559;1,92
151785;2607;3,13
151786;2581;2,47
151787;2604;3,06
151788;2583;2,53
151789;2606;3,11
151790;2559;1,92
151791;2597;2,88
151792;2587;2,63
151793;2581;2,47
151794;2559;1,92
151795;2582;2,50
151796;2559;1,92
151797;2599;2,93
151798;2559;1,92
151799;2603;3,03
151800;2559;1,92
151801;2607;3,13
151802;2605;3,08
151803;2592;2,75
151804;2582;2,50
151805;2559;1,92
151806;2559;1,92
151807;2606;3,11
151808;2594;2,80
151809;2599;2,93
151810;2559;1,92
151811;2559;1,92
151812;2559;1,92
151813;2559;1,92
151814;2559;1,92
151815;2559;1,92
151816;2559;1,92
151817;2590;2,70
151818;2597;2,88
151819;2559;1,92
151820;2559;1,92
151821;2605;3,08
151822;2559;1,92
151823;2559;1,92
151824;2591;2,73
151825;2605;3,08
151826;2589;2,68
151827;2559;1,92
151828;2589;2,68
151829;2559;1,92
151830;2599;2,93
151831;2559;1,92
151832;2597;2,88
151833;2589;2,68
151834;2590;2,70
151835;2607;3,13
151836;2582;2,50
151837;2559;1,92
151838;2559;1,92
